userName,content,score,thumbs_up_count,review_version,review_date,reply_content,app_version,company
Anisha Singh,Worst app order kuch kro deliver kuch krte hn. fir return bhi ni lete hn ek dum ghatiya app h. br br yhi krte rhte hn 3 br order kiya teeno br ghatiya kuch bhi utha ke bhej diya aur return krte time itne drama krte hn,1,1,Unkown,10-08-2025,"Anisha, we are sorry about your experience and would like to help you out. please get in touch with us at user-experience@flipkart.com securely and provide your registered phone number/email and app store info so we can help.",Unknown,Flipkart
SHEIKH NAZISH,Mast,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Hardip Ahir,Ok,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Guru Ji,They literally destroyed them selves by not refunding bad things,1,0,8.18,10-08-2025,No Reply,8.18,Flipkart
Sureshmaha Sabari,Service ok,4,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
patna education point hindi,Good,5,0,8.3,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
chandrakant patil,Service good,5,0,8.25,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.25,Flipkart
Archana Devi,Ok,5,0,8.26,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.26,Flipkart
RAJU RAM,Bahut achcha hai flipkart,5,0,8.16,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.16,Flipkart
Rahul Kawathe,Best,5,0,Unkown,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",Unknown,Flipkart
Gopal Gupta,Best online shopping app,4,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Mahesh Yadav,nan,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Subbu K S,Reasonable price. good quality. timely delivered,5,0,8.28,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.28,Flipkart
Biju kumar p,Good,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Vaibhav Suryawanshi,Super,5,0,8.3,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
ADITYA SINH BIHOLA,Helpful,5,0,8.27,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.27,Flipkart
Anil Sahu,Good,4,0,8.28,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.28,Flipkart
Sakshi Sapliya,Good app,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Hasan Mansuri,Good,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Sekar T,Goot,5,0,8.28,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.28,Flipkart
Manpreet singh,Nice product nice work all are nice app,5,0,8.3,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
Thalapathi purusoth,Super,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Nitin Choudhary,Best app,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Taher basha,Good app,4,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Y H AMBI,Nice,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Pooja Singh,Good,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Mohit Pal,Best product,2,0,8.29,10-08-2025,"Hi flipkart user, thank you for your kind words! would you also like to give us more stars? 5 stars - very good, 4 stars- good, 3 stars - okay, 2 stars - bad, 1 star- very bad",8.29,Flipkart
Yashraj Mane,"Flipkart, as one of india's largest e-commerce platforms, provides a diverse and often varied experience for its users. here is a summary of the common experiences and feedback from customers. positive experiences * wide range of products: flipkart is known for its extensive catalog, offering everything from electronics and fashion to home essentials and groceries. this makes it a one-stop-shop for many customers",5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Darsh Pandey,Very good,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
AMIT YADAV,Awesome delivery,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Vivek Mahera,All products rates are higher compared to meesho app but the delivery agent of this app is good so i keep buying from flipkart instead of meesho but they should improve their rates as they are helping meesho app growth because of this reason. same seller selling product at low rate on meesho and higher rate on flipkart. customers can easily indentify this difference very easily. they will stop ordering from flipkart. please try to create showcasing customer why you guys charge higher rates.,3,0,Unkown,10-08-2025,No Reply,Unknown,Flipkart
Aman Khan,वाओ,4,0,8.28,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.28,Flipkart
Vipin kapurchandr Jayswal,Good service,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Himanshu D,Not delivering any thing on my pin code because i have free e voucher,1,0,8.29,10-08-2025,No Reply,8.29,Flipkart
Vijay Sharma divvy. very . xvhmvghnnnb very,Good,5,0,8.3,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
Dharmendra Patel,Good,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Gohel Kalpesh,Nice,5,0,8.27,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.27,Flipkart
Shivam Pachauri,Good,5,0,Unkown,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",Unknown,Flipkart
Dadhi Naiya,Nice,5,0,8.25,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.25,Flipkart
Tanhaji Gadekar,Good,5,0,8.3,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
Ankit Gautam,Nice,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Pallavi Ganer,Nice product,5,0,8.28,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.28,Flipkart
Sudhir Behera,Very nice,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Raju Ranit,Good,1,0,8.29,10-08-2025,"Hi flipkart user, thank you for your kind words! would you also like to give us more stars? 5 stars - very good, 4 stars- good, 3 stars - okay, 2 stars - bad, 1 star- very bad",8.29,Flipkart
Bappa Bauri,Very good,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
sheeba anilkumar,Supper,5,0,8.3,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.3,Flipkart
Priya Panda,"Dear flipkart, thank you for listening to the concern and resolving it, though called couple of times. appreciate it.",4,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
M K singh,Good service now,4,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Nerd Geek,Ita a good app,4,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
a raza,Good,5,0,8.28,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.28,Flipkart
Anuj Patil,"Now days , flipkart deliveries are delayed and promise dates are not confirm please work on time delivery i am going to uninstall this app after 4 days , experience is very bad with my order deliveries",2,0,Unkown,10-08-2025,"Hi flipkart user, we are sorry about your bad experience with us. please get in touch with us at www.flipkart.com/helpcentre to assist you. thanks for your patience!",Unknown,Flipkart
lakshya mishra,Best books for class ix,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Sunil Jagtap,Flipkart is most trusted app,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
Sasmita Sahoo Sony,Excellent,5,0,8.29,10-08-2025,"Hi flipkart user, thank you so much for your feedback. we are glad that you are enjoying flipkart and we look forward to serving you again.",8.29,Flipkart
PURUSHOTAM CHOUHAN,Rubbish delivery system. delivery boy handed faulty product and then refused to pickup during replacement. i hope you fire those irresponsible people as soon as you can so others may benefit.,1,0,8.3,10-08-2025,No Reply,8.3,Flipkart
Saini Sahab,Product quality very low and price are high,1,0,Unkown,10-08-2025,No Reply,Unknown,Flipkart
